lahmanID,proeyekyuuID,2689webID,last_name_en,first_name_en,last_name_jp,first_name_jp
acostma01,71675137,2013007,Acosta,Manny,Ｍ．アコスタ,
herreyo01,43545130,2015052,Herrera,Yoslan,Ｙ．エレラ,
higato01,91095119,2005062,Higa,Toshimitsu,比嘉,寿光
shichto01,21525111,2001047,Shichino,Tomohide,七野,智秀
iwadama01,21125119,2004007,Iwadate,Manabu,岩舘,学
iwakuhi01,01105111,2001013,Iwakuma,Hisashi,岩隈,久志
shinzke01,61765119,2004041,Shinzato,Ken,新里,賢
tsurush01,71275117,2005048,Tsuruoka,Shinya,鶴岡,慎也
uenohi02,01305114,2007012,Ueno,Hirofumi,上野,弘文
sarfade01,33135133,2011056,Sarfate,Dennis,Ｄ．サファテ,
yamazsa01,01205119,2004081,Yamazaki,Satoshi,山崎,敏
kuremsh01,91595119,2007036,Kuremoto,Shigenori,呉本,成徳
bardebr01,63765133,2011055,Barden,Brian,Ｂ．バーデン,
kudota02,41545110,2005027,Kudo,Takahito,工藤,隆人
ishikma01,31335115,2002008,Ishikawa,Masami,石川,雅実
rinon01,23325114,2007092,Rin,Onyu,林,恩宇
katoke01,21323888,2000016,Kato,Ken,加藤,健
kinugat01,21725114,2008037,Kinugawa,Atsushi,衣川,篤史
castijo01,01605131,2010023,Castillo,Jose,Ｊ．カスティーヨ,
tateysh01,81085117,2003049,Tateyama,Shohei,館山,昌平
iota01,21123888,2005004,Io,Takamitsu,井生,崇光
barreri01,93195118,2009057,Barrett,Ricky,Ｒ．バレット,
sakaiju01,81583888,2001042,Sakai,Junya,酒井,順也
wadats01,11815117,2003097,Wada,Tsuyoshi,和田,毅
yagucte01,61263888,2000093,Yaguchi,Tetsuo,矢口,哲朗
mastnto01,43145118,2009068,Mastny,Tom,Ｔ．マストニー,
morimhi01,41243888,2000092,Morimoto,Hichori,森本,稀哲
kubotto01,61765117,2003028,Kubota,Tomoyuki,久保田,智之
ledezwi01,03505135,2012028,Ledezma,Wil,Ｗ．レデズマ,
sanemka01,51753888,2000029,Sanematsu,Kazunari,實松,一成
rasneda01,83185118,2009079,Rasner,Darrell,Ｄ．ラズナー,
doiry01,91295117,2003055,Doi,Ryotaro,土居,龍太郎
muratsh01,81485117,2003085,Murata,Shuichi,村田,修一
sugiyna01,51055117,2003043,Sugiyama,Naohisa,杉山,直久
matsuko03,91695114,2008092,Matsumoto,Kodai,松本,幸大
matsuyu06,21823888,2002084,Matsumoto,Yuichi,松元,ユウイチ
nagakka01,01205117,2003057,Nagakawa,Katsuhiro,永川,勝浩
lewisfr01,33135137,2013034,Lewis,Fred,Ｆ．ルイス,
mitsuna01,01605112,2006079,Mitsuhashi,Naoki,三橋,直樹
moritjo01,01605118,2009074,Morita,Jobu,森田,丈武
mulhery01,43745133,,Mulhern,Ryan,Ｒ．マルハーン,
wolfebr01,71675131,2010015,Wolfe,Brian,Ｂ．ウルフ,
onodech01,51555117,2003018,Onodera,Chikara,小野寺,力
frances01,63165110,2005067,Franco,Esterlin,Ｅ．フランコ,
gomesjo01,03905132,2016012,Gomes,Jonny,Ｊ．ゴームズ,
oyamake01,11515112,2008028,Oyama,Keiji,小山,桂司
furukka01,01003888,1999074,Furuki,Katsuaki,古木,克明
blancto01,23125118,2009064,Blanco,Tony,Ｔ．ブランコ,
uemotta02,71375117,2005009,Uemoto,Tatsuyuki,上本,達之
martevi01,83385112,2006078,Marte,Victor,Ｖ．マルテ,
brazoyh01,13915133,2011015,Brazoban,Yhency,Ｙ．ブラゾバン,
mizutke01,31435113,2001086,Mizuta,Keisuke,水田,圭介
konoyu01,81785117,2003029,Kono,Yuki,河野,友軌
yamasko05,51453888,2003088,Yamasaki,Koji,山﨑,浩司
sugiuto02,31935115,2002036,Sugiuchi,Toshiya,杉内,俊哉
iyonota01,11315117,2003009,Iyono,Takateru,伊代野,貴照
jimenke01,53355133,2011046,Jimenez,Kelvin,Ｋ．ヒメネス,
inamiho01,81185117,2003008,Inamine,Homare,稲嶺,誉
kitanhi01,71775112,2008035,Kitani,Hisashi,木谷,寿巳
watanna01,81885114,2007094,Watanabe,Naoto,渡辺,直人
soyogei01,21925112,2006044,Soyogi,Eishin,梵,英心
mitsuat01,61465110,2005081,Mitsuhara,Atsuhiro,光原,逸裕
koyanei01,71975117,2003033,Koyano,Eiichi,小谷野,栄一
yasuhma01,81283888,2001093,Yasuhara,Masatoshi,安原,政俊
bullibr01,83185133,2011058,Bullington,Bryan,Ｂ．バリントン,
yanoke01,51655117,2003087,Yano,Kenji,矢野,謙次
tanakmi02,51955111,2002046,Tanaka,Mizuki,田中,瑞季
matsuda01,31233888,1999089,Matsuzaka,Daisuke,松坂,大輔
egusahi01,01305117,2003012,Egusa,Hirotaka,江草,仁貴
akadash01,51153888,1999003,Akada,Shogo,赤田,将吾
kurityu01,71575119,2004030,Kurita,Yusuke,栗田,雄介
higasak01,21923888,1999064,Higashide,Akihiro,東出,輝裕
kobayma01,31935117,2005031,Kobayashi,Masato,小林,正人
kozlobe01,91895116,2008044,Kozlowski,Ben,Ｂ．コズロースキー,
baylijo01,93595118,2009066,Bayliss,Jonah,Ｊ．ベイリス,
yanosh01,31433888,2001094,Yano,Shuhei,矢野,修平
kontato01,91995117,2003034,Konta,Toshimasa,紺田,敏正
kuboya01,61565110,2005028,Kubo,Yasutomo,久保,康友
ogurash01,71373888,2001023,Ogura,Shinsuke,小椋,真介
katoda02,21525117,2003019,Kato,Daisuke,加藤,大輔
diazfe01,43345112,2006051,Diaz,Felix,Ｆ．ディアス,
bottsja01,43345116,2008089,Botts,Jason,Ｊ．ボッツ,
teramsh01,71973888,1999055,Teramoto,Shiro,寺本,四郎
yoshita02,61865112,2010105,Yoshimi,Taichi,吉見,太一
fujikky01,71073888,2000071,Fujikawa,Kyuji,藤川,球児
tsutsta01,51255117,2003053,Tsutsumiuchi,Takeshi,堤内,健
koyamyo01,31735110,2005032,Koyama,Yoshio,小山,良男
eldrebr01,13515135,2012004,Eldred,Brad,Ｂ．エルドレッド,
koronjo01,63365116,2008046,Koronka,John,Ｊ．コロンカ,
morgany01,61865137,2013046,Morgan,Nyjer,Ｎ．モーガン,
lindeto01,33535118,2009082,Linden,Todd,Ｔ．リンデン,
sakaida01,11713888,2000025,Sakai,Daisuke,酒井,大輔
kawaiyu01,11515110,2005022,Kawai,Yudai,川井,雄太
nakasto01,21225117,2004051,Nakashima,Toshiya,中島,俊哉
gotota01,11915117,2003031,Goto,Taketoshi,Ｇ後藤武敏,
takahka02,21723888,1999043,Takahashi,Kazumasa,高橋,一正
kuboyu01,21725117,2003027,Kubo,Yuya,久保,裕也
tracych01,23125133,2011057,Tracy,Chad,Ｃ．トレーシー,
fujishi01,91093888,1999071,Fujisaki,Hironori,藤﨑,紘範
terrelu01,53155135,2012017,Terrero,Luis,Ｌ．テレーロ,
kisanhi01,71775117,2003023,Kisanuki,Hiroshi,木佐貫,洋
koikema01,21523888,2001040,Koike,Masaaki,小池,正晃
onory01,61365117,2004012,Ono,Ryuji,大野,隆治
brazecr01,53155116,2008083,Brazell,Craig,Ｃ．ブラゼル,
arakana01,91195117,2003004,Arakaki,Nagisa,新垣,渚
hoshiya01,01405112,2008087,Hoshino,Yachiho,星野,八千穂
osadash01,31535117,2003017,Osada,Shuichiro,長田,秀一郎
sayasto01,61965117,2006040,Sayashi,Tomoya,鞘師,智也
chanzu01,63165115,2002050,Chan,Zuja,張,誌家
makitus01,81083888,2008091,Makitani,Usami,牧谷,宇佐美
hashike01,11215110,2005058,Hashimoto,Kentaro,橋本,健太郎
onishhi01,41345117,2003016,Onishi,Hiroaki,大西,宏明
woodmi01,51855116,2008021,Wood,Mike,Ｍ．ウッド,
tadanka01,81985116,2008059,Tadano,Kazuhito,多田野,数人
matsuta06,71273888,2000080,Matsumoto,Takuya,松本,拓也
hiraiyo01,91295110,2005063,Hiraishi,Yosuke,平石,洋介
takehna01,71975110,2005042,Takehara,Naotaka,竹原,直隆
ishidka01,41143888,2003007,Ishido,Katsutoshi,石堂,克利
kimursh02,01705117,2003026,Kimura,Shogo,木村,昇吾
diazjo02,03305114,2007076,Diaz,Joselo,ホセロ,
cepedfr01,43345139,2014003,Cepeda,Frederich,Ｆ．セペダ,
rottivi01,73175137,2013098,Rottino,Vinny,Ｖ．ロッティーノ,
felicju01,11815119,2004061,Feliciano,Juan,Ｊ．フェリシアーノ,
maedash01,01405115,2002082,Maeda,Shingo,前田,新悟
tanoehi01,61965115,2002048,Tanoe,Hidenori,田上,秀則
bynumfr01,63165131,2010067,Bynum,Freddie,Ｆ．バイナム,
osugama01,81385115,2002014,Osuga,Makoto,大須賀,允
hoffpmi01,63365133,2011086,Hoffpauir,Micah,Ｍ．ホフパワー,
valdeed01,91895131,2010070,Valdez,Edward,バルデス,
kitata01,81585115,2002020,Kita,Takashi,喜多,隆志
nagassh01,51055113,2001060,Nagasaki,Shinichi,長崎,伸一
lunahe01,53155137,2013011,Luna,Hector,Ｈ．ルナ,
ishikma02,11315115,2002007,Ishikawa,Masanori,石川,雅規
martilu01,61865110,2005076,Martinez,Luis,Ｌ．マルティネス,
conrabr01,41645137,2013040,Conrad,Brooks,Ｂ．コンラッド,
nibesa01,51055119,2004055,Nibe,Satoshi,仁部,智
nishimi02,91295112,2006062,Nishiyama,Michitaka,西山,道隆
hosokto01,71475115,2002079,Hosokawa,Toru,細川,亨
stulter01,83185131,2010038,Stults,Eric,Ｅ．スタルツ,
hashiyo01,51255110,2005059,Hashimoto,Yoshitaka,橋本,義隆
kawathi01,11715112,2006022,Kawata,Hisashi,河田,寿司
yamamta03,01605115,2002092,Yamamoto,Takuji,山本,拓司
hayasma02,11213886,2001069,Hayashi,Masaki,林,昌樹
schulmi01,21825116,2008055,Schultz,Mike,Ｍ．シュルツ,
nakamko02,21025113,2002060,Nakamura,Koichi,中村,浩一
canizba01,91895139,2014087,Canizares,Barbaro,Ｂ．カニザレス,
shodata01,21725119,2007049,Shoda,Takahiro,庄田,隆弘
sasagta01,91593886,2004034,Sasagawa,Takashi,笹川,隆
inadana01,01105119,2006007,Inada,Naoto,稲田,直人
toriyke01,31033886,2002056,Toriyabe,Kenichi,鳥谷部,健一
fujitta02,01205113,2001076,Fujita,Taiyo,藤田,太陽
cramebo01,53555135,2012005,Cramer,Bobby,Ｂ．クレイマー,
kidago01,61565115,2003024,Kida,Go,喜田,剛
moritak01,91493886,2000091,Moritani,Akihito,森谷,昭仁
maedada01,91495117,2003081,Maeda,Daisuke,前田,大輔
mikima01,61465115,2003084,Miki,Masashi,三木,仁
kawagts01,81385119,2004026,Kawagishi,Tsuyoshi,川岸,強
ishihyo01,51355115,2002009,Ishihara,Yoshiyuki,石原,慶幸
tanakta02,21925115,,Tanaka,Takashi,田中,充
tanakmi03,91993886,2002045,Tanaka,Mitsuru,田中,充
spilbry01,11815137,2013068,Spilborghs,Ryan,Ｒ．スピリー,
mikamsh01,31433886,2000085,Mikami,Shinji,三上,真司
tanakhi02,01905110,2005044,Tanaka,Hiroto,田中,敬人
kawagto02,61363886,1999025,Kawaguchi,Tomoya,川口,知哉
gracefr01,83385114,2007033,Gracesqui,Franklyn,Ｆ．グラセスキ,
houltde01,43145116,2008084,Houlton,Dennis,Ｄ．ホールトン,
johnsda01,61865118,2009033,Johnson,Dan,Ｄ．ジョンソン,
hyodohi01,71273886,1999065,Hyodo,Hideharu,兵動,秀治
lewisco01,03105116,2008104,Lewis,Colby,Ｃ．ルイス,
furmaja01,13115116,2008052,Furmaniak,Jason,ジェイジェイ,
vanhean01,83585132,2016112,Van Hekken,Andy,Ａ．バンヘッケン,
yoshimo01,41443886,2002095,Yoshikawa,Motohiro,吉川,元浩
speiery01,43545133,2011042,Speier,Ryan,Ｒ．スパイアー,
asairy01,51155115,2002003,Asai,Ryo,浅井,良
hoashka01,41245113,2001081,Hoashi,Kazuyuki,帆足,和幸
tsujito01,11015115,2002052,Tsuji,Toshiya,辻,俊哉
igawake01,01103886,1999010,Igawa,Kei,井川,慶
iiyamyu01,71173886,2001009,Iiyama,Yuji,飯山,裕志
onumako01,61365113,2001019,Onuma,Koji,大沼,幸二
tanigku01,21923886,1999047,Taniguchi,Kuniyuki,谷口,邦幸
hidata01,41245115,2002071,Hida,Takashi,肥田,高志
satoto01,01503886,2004037,Sato,Tomoki,佐藤,友紀
gonzalu02,23125114,2007041,Gonzalez,Luis,Ｌ．ゴンザレス,
gonzalu03,53755133,,Gonzalez,Luis,Ｌ．ゴンザレス,
sawaimi01,21725110,2005035,Sawai,Michihisa,澤井,道久
shimiki01,81583886,2001048,Shimizu,Kiyohito,清水,清人
niinush01,41043886,2003062,Niinuma,Shinji,新沼,慎二
fujiwto01,51455115,2002074,Fujiwara,Toru,藤原,通
ogawayu01,51555115,2002016,Ogawa,Yusuke,小川,裕介
shidamu01,81785115,2002033,Shida,Munehiro,志田,宗大
yamadsh02,21423886,2002091,Yamada,Shinsuke,山田,真介
tanakyu02,01903886,1999046,Tanaka,Yuki,田中,祐貴
tsujita04,61963886,2002051,Tsuji,Takeshi,辻,武史
lambich01,13315118,2009081,Lambin,Chase,Ｃ．ランビン,
nohmiat01,61065110,2005056,Nohmi,Atsushi,能見,篤史
igarary01,91193886,1999009,Igarashi,Ryota,五十嵐,亮太
maruyta03,41445115,2002085,Maruyama,Taiji,丸山,泰嗣
morish03,71473886,2001091,Mori,Shogo,森,章剛
odato01,01303886,2001024,Oda,Tomoyuki,小田,智之
nakatji01,01003886,2002059,Nakatani,Jin,中谷,仁
douglse01,43145112,2006047,Douglass,Sean,Ｓ．ダグラス,
odajima01,71575115,2002017,Odajima,Masakuni,小田嶋,正邦
amanoko01,91195115,2002004,Amano,Koichi,天野,浩一
hiranke01,61265115,2002072,Hirano,Keiichi,平野,恵一
watanma02,81483886,2001103,Watanabe,Masato,渡辺,正人
hirosju01,71275113,2001074,Hirose,Jun,廣瀬,純
kamatke01,61365110,2005019,Kamata,Keiji,鎌田,圭司
abesh02,21125113,2001004,Abe,Shinnosuke,阿部,慎之助
youkike01,83185139,2014052,Youkilis,Kevin,Ｋ．ユーキリス,
hisamyu01,21225115,2002070,Hisamoto,Yuichi,久本,祐一
ihe01,01805118,2009005,I,Hechon,李,恵踐
willida01,31835116,2008016,Williams,Dave,Ｄ．ウィリアムス,
kandayo01,31735117,2003022,Kanda,Yoshihide,神田,義英
aguilch01,91895118,2009003,Aguila,Chris,Ｃ．アギーラ,
kongohi01,51755110,2005033,Kongo,Hiroki,金剛,弘樹
iwamuak01,11313884,1998005,Iwamura,Akinori,岩村,明憲
leicejo01,33335118,2009083,Leicester,Jon,Ｊ．レスター,
weichli01,81685117,2004084,Wei-chu,Lin,林,威助
shimoyo01,61965114,2007046,Shimokubo,Yosuke,下窪,陽介
ogawama01,71375119,2004015,Ogawa,Masatoshi,小川,将俊
kanazta02,41343888,2001028,Kanazawa,Takehito,金澤,健人
kamista01,01305111,2001031,Kamishima,Takashi,神島,崇
hiramma01,51255113,2001073,Hiramoto,Manabu,平本,学
kitagto01,91795117,2003025,Kitagawa,Toshiyuki,北川,隼行
okagaka01,81385113,2001020,Okagami,Kazunori,岡上,和典
restomi01,23125116,2008105,Restovich,Michael,Ｍ．レストビッチ,
abreumi01,03105137,2013056,Abreu,Michel,Ｍ．アブレイユ,
uenoyu01,91395113,2001014,Ueno,Yuhei,上野,裕平
gonzadi01,71875119,2004033,Gonzalez,Dicky,Ｄ．ゴンザレス,
chulkvi01,43345131,2010050,Chulk,Vinnie,Ｖ．チューク,
yamammi01,61465113,2005086,Yamamura,Michinao,山村,路直
stewajo01,93395110,2005037,Stewart,Josh,Ｊ．スチュワート,
childma01,81885118,2009041,Childers,Matt,Ｍ．チルダース,
kamadyu01,31735113,2001030,Kamada,Yuya,鎌田,祐哉
romanor01,33335135,2012020,Roman,Orlando,Ｏ．ロマン,
pascuva01,21825110,2005060,Pascucci,Val,Ｖ．パスクチ,
standja01,83585114,2007053,Standridge,Jason,Ｊ．スタンリッジ,
garcilu01,73775133,2011041,Garcia,Luis,Ｌ．ガルシア,
bootcch01,41845131,2010075,Bootcheck,Chris,Ｃ．ブーチェック,
satakke01,91595111,2000027,Satake,Kenta,佐竹,健太
takedhi01,41045117,2003048,Takeda,Hisashi,武田,久
santohi01,81985117,2003039,Santo,Hiroshi,三東,洋
kimotku01,91795113,2002021,Kimoto,Kuniyuki,木元,邦之
yoshima02,91495111,2000098,Yoshizaki,Masaru,吉崎,勝
arimeka01,21125115,2003005,Arime,Kanehisa,有銘,兼久
maekaka01,21023884,1997086,Maekawa,Katsuhiko,前川,勝彦
nakamya01,11415117,2003061,Nakamura,Yasuhiro,中村,泰広
yamadak01,41445113,2001095,Yamada,Akichika,山田,秋親
miyazmi01,21625114,2007082,Miyazaki,Michito,宮﨑,充登
watsoma01,03505112,2006094,Watson,Matt,Ｍ．ワトソン,
yamazta01,81283884,1999096,Yamazaki,Takahiro,山﨑,貴弘
sekimke01,81783884,2000035,Sekimoto,Kentaro,関本,賢太郎
matsuko04,11615112,2006074,Matsui,Kosuke,松井,光介
ramirsa01,73575114,2007091,Ramirez,Santiago,Ｓ．ラミレス,
inamish01,31335113,2001010,Inamine,Shigeo,稲嶺,茂夫
satota03,31735119,2004036,Sato,Takahiko,佐藤,隆彦
gomezal01,61865139,2014026,Gomez,Alexis,Ａ．ゴメス,
takahsh03,31933884,2000039,Takahashi,Shinji,髙橋,信二
ogatayo01,31335119,2004013,Ogata,Yoshinori,尾形,佳紀
arakahi01,81185113,2001006,Arakane,Hisao,荒金,久雄
morinma01,21223884,1997095,Morino,Masahiko,森野,将彦
gotomi01,71775115,2002027,Goto,Mitsutaka,後藤,光尊
ishiiyo01,91193884,1997004,Ishii,Yoshihito,石井,義人
takedma01,71075112,2006049,Takeda,Masaru,武田,勝
hamanos01,11013884,1997071,Hamanaka,Osamu,濱中,治
quesaal01,41643886,1998026,Quesada,Alejandro,Ａ．ケサダ,
katoko01,21525113,2001026,Kato,Kosuke,加藤,康介
yoshima03,21625117,2003089,Yoshikawa,Masahiro,吉川,昌宏
hodgetr01,41845119,2004067,Hodges,Trey,Ｔ．ホッジス,
salazos01,43345135,2012019,Salazar,Oscar,Ｏ．サラサー,
katota01,21325119,2004022,Kato,Tatsuo,歌藤,達夫
gonzaed01,91695131,2010016,Gonzalez,Edgar,エドガー,
satoto02,61765113,2001043,Sato,Tomoaki,佐藤,友亮
koyamsh01,81583884,1999032,Koyama,Shinichiro,小山,伸一郎
kobayhi02,61563884,1998029,Kobayashi,Hiroyuki,小林宏,
tamanhi01,21923884,1999049,Tamano,Hiromasa,玉野,宏昌
yamamsh02,81485113,2001096,Yamamoto,Shogo,山本,省吾
hughetr01,81885116,2008079,Hughes,Travis,Ｔ．ヒューズ,
pennybr01,23325135,2012007,Penny,Brad,Ｂ．ペニー,
miurata01,11415113,2001085,Miura,Taka,三浦,貴
yoshiyu07,31635113,2001098,Yoshimi,Yuji,吉見,祐治
valdewi01,23325116,2008017,Valdez,Wilson,ウィルソン,
watanko01,51655110,2005094,Watanabe,Koki,渡辺,恒樹
aikita01,31135113,2002001,Aiki,Takashi,相木,崇
abema01,41145113,2001005,Abe,Masahiro,阿部,真宏
yamaida01,31635115,2002089,Yamai,Daisuke,山井,大介
kawanma01,11513884,1998019,Kawano,Masato,河野,昌人
onogo01,51555113,2004017,Ono,Go,小野,剛
makutke01,41043884,1997087,Makuta,Kenji,幕田,賢治
unoma01,51353884,2005010,Uno,Masami,宇野,雅美
kandada01,71573884,1997025,Kanda,Daisuke,神田,大介
satomi01,71775119,2004039,Sato,Mitsuru,佐藤,充
suzukta01,61763884,2002038,Suzuki,Takahiro,鈴木,尚広
yanosa01,61263884,1997097,Yano,Satoshi,矢野,諭
kajiwko02,91595113,2002018,Kajiwara,Koji,梶原,康司
corcoti01,53355137,2013051,Corcoran,Tim,Ｔ．コーコラン,
nakahhi01,81983884,2001062,Nakahama,Hiroyuki,中濱,裕之
miyakak01,31233884,2000087,Miyakoshi,Akira,宮越,徹
brownde01,81885131,2010081,Brown,Dee,Ｄ．ブラウン,
katota02,41545117,2003020,Kato,Takeharu,加藤,武治
otaat02,61163882,1999019,Ota,Atsushi,太田,敦士
sawairy01,71573882,1998031,Sawai,Ryosuke,澤井,良輔
hessmmi01,43345133,2011005,Hessman,Mike,Ｍ．ヘスマン,
iyodaka01,41143882,2000004,Iyoda,Kazunori,伊与田,一範
kubotat01,11515111,2002022,Kubota,Atsushi,窪田,淳
dohmasc01,33135118,2009043,Dohmann,Scott,Ｓ．ドーマン,
bowerce01,31835119,2004059,Bowers,Cedrick,Ｃ．バワーズ,
hirasko01,11013882,2000066,Hirashita,Koji,平下,晃司
almoner01,23125110,2005002,Almonte,Erick,Ｅ．アルモンテ,
germaes01,03105135,2012012,German,Esteban,Ｅ．ヘルマン,
alvargi01,11815131,2010036,Alvarado,Giancarlo,ジオ・アルバラード,
falkebr01,03105118,2009059,Falkenborg,Brian,Ｂ．ファルケンボーグ,
kitagto02,71775113,2001034,Kitagawa,Tomonori,北川,智規
menchke01,63165118,2009073,Mench,Kevin,Ｋ．メンチ,
yamaksh01,11415111,2000094,Yamakita,Shigetoshi,山北,茂利
morimsa01,31635117,2005083,Morimoto,Satoru,森本,学
fossuca01,61865131,2010076,Fossum,Casey,Ｃ．フォッサム,
gissech01,73175112,2006025,Gissell,Chris,Ｃ．ギッセル,
andoyu01,41145115,2002005,Ando,Yuya,安藤,優也
yoshiko03,71473888,2000099,Yoshida,Kota,吉田,好太
carlybu01,21625113,2001025,Carlyle,Buddy,Ｂ．カーライル,
amanoyu01,31133882,1999007,Amano,Yugo,天野,勇剛
nodako01,11215113,2002062,Noda,Kosuke,野田,浩輔
saitoka01,71373882,1997036,Saito,Kazumi,斉藤,和巳
valdera01,83385130,2015086,Valdes,Raul,Ｒ．バルデス,
yoshima04,01405111,2000100,Yoshino,Makoto,吉野,誠
gramaal01,03105112,2006030,Graman,Alex,Ａ．グラマン,
gwynma01,33535116,2008038,Gwyn,Marcus,Ｍ．グウィン,
bigbila01,61865116,2008077,Bigbie,Larry,Ｌ．ビグビー,
nagaske02,41045115,2002057,Nagasaka,Kenji,長坂,健冶
hanadma01,31035111,2000061,Hanada,Masato,花田,真人
ruizra01,33335131,2010107,Ruiz,Randy,Ｒ．ルイーズ,
jonesmi01,33735114,2007050,Jones,Mitch,Ｍ．ジョーンズ,
yoshita03,01203882,1999097,Yoshitoshi,Takinori,吉年,滝徳
thomabr01,83185110,2005051,Thomas,Brad,Ｂ．トーマス,
kimurko01,81385111,2000022,Kimura,Koichiro,木村,考壱朗
scalebo01,03705133,2011087,Scales,Bobby,Ｂ．スケールズ,
fujimat01,21225113,2001077,Fujimoto,Atsushi,藤本,敦士
maedata01,81085111,2000076,Maeda,Tadatoki,前田,忠節
suzueyu01,41543882,1999038,Suzue,Yuki,鈴衛,佑規
katsuik01,71375111,2000015,Katsuragi,Ikuro,葛城,育郎
padilvi01,61665137,2013077,Padilla,Vicente,Ｖ．パディーヤ,
myettaa01,43145110,2005071,Myette,Aaron,Ａ．マイエット,
satoka01,21725115,2003037,Sato,Kazuhiro,佐藤,和宏
ishiihi01,01103882,1996003,Ishii,Hirotoshi,石井,弘寿
arakima01,71173882,1997001,Araki,Masahiro,荒木,雅博
harash02,21923882,2003069,Hara,Shunsuke,原,俊介
matsuak01,41043882,2000079,Matsumoto,Akira,松本,輝
milleju01,73575112,2006080,Miller,Justin,Ｊ．ミラー,
kobaysa01,31533882,1997035,Kobayashi,Satoshi,小林,聡
tanakso01,31935111,2000046,Tanaka,Soji,田中,総司
whitema01,13715114,2007081,White,Matt,マットホワイト,
miyadry01,31233882,1998070,Miyade,Ryuji,宮出,隆自
hidakta01,81983882,1998058,Hidaka,Takeshi,日高,剛
koishki01,11513882,1998027,Koishizawa,Kiyotaka,小石澤,浄孝
satohi01,01505111,2002029,Sato,Hiroshi,佐藤,宏志
yamagko02,51655115,2002090,Yamaguchi,Kosuke,山口,弘佑
honmata01,61065111,2000075,Honma,Tadashi,本間,忠
hoshito02,41043888,1999085,Hoshino,Tomoki,星野,智樹
vogelry01,73375114,2007075,Vogelsong,Ryan,Ｒ．ボーグルソン,
kizukat01,61365111,2000021,Kizuka,Atsushi,木塚,敦志
hasegma01,71973882,1997069,Hasegawa,Masayuki,長谷川,昌幸
imamufu01,21123882,1999013,Imamura,Fumiaki,今村,文昭
greenan01,33535114,2007034,Green,Andy,Ａ．グリーン,
tanihi01,71975111,2003051,Tani,Hiroya,谷,浩弥
matobka01,51255111,2000082,Matoba,Kanichi,的場,寛一
ortizjo01,91895117,2003015,Ortiz,Jose,Ｊ．オーティズ,
wrighch01,01805110,2005087,Wright,Christopher,Ｃ．ライト,
sugiysh02,21523882,2002037,Sugiyama,Shunsuke,杉山,俊介
yokoyyu02,91293882,1997103,Yokoyama,Yukiya,横山,道哉
tsuruka01,21723882,2000050,Tsuruoka,Kazunari,鶴岡,一成
sogawta01,51755111,2002041,Sogawa,Takatomi,十川,孝富
yamaska01,51455111,2000096,Yamashita,Katsumi,山下,勝充
cruzra01,93595114,2007035,Cruz,Rafael,Ｒ．クルス,
narama01,61965111,2000057,Nara,Masashi,奈良,将史
oxsprch01,53155112,2006015,Oxspring,Chris,Ｃ．オクスプリング,
fujiish01,91095111,2000070,Fujii,Shugo,藤井,秀悟
